800026	2060	0	0	0	0	2060
400026	2060	0	0	0	0	0

700023	2061	0	0	0	0	2061
800023	2061	0	0	0	0	2061
400023	2061	0	0	0	0	0

700025	2062	0	0	0	0	2062
800025	2062	0	0	0	0	2062
400025	2062	0	0	0	0	0

700021	2063	0	0	0	0	2063
800021	2063	0	0	0	0	2063
400021	2063	0	0	0	0	0

700022	2064	0	0	0	0	2064
800022	2064	0	0	0	0	2064
400022	2064	0	0	0	0	0

70063D	2065	0	0	0	0	2065
80063D	2065	0	0	0	0	2065
40063D	2065	0	0	0	0	0

70063E	2066	0	0	0	0	2066
80063E	2066	0	0	0	0	2066
40063E	2066	0	0	0	0	0

70063C	2067	0	0	0	0	2067
80063C	2067	0	0	0	0	2067
40063C	2067	0	0	0	0	0

70063F	2063	0	0	0	0	2063
80063F	2063	0	0	0	0	2063
40063F	2063	0	0	0	0	0

70063B	2064	0	0	0	0	2064
80063B	2064	0	0	0	0	2064
40063B	2064	0	0	0	0	0

A103E5	519	0	0	0	0	0
A103E4	399	0	0	0	0	0
A10AC7	398	0	0	0	0	0
A103DB	183	0	0	0	0	0
A103DC	193	0	0	0	0	0
A103E2	207	0	0	0	0	0
A103E3	397	0	0	0	0	0

A103B3	212	0	0	0	0	0

A103D9	183	0	0	0	0	0
A103DE	203	0	0	0	0	0

700642	193	0	0	0	0	193
800642	193	0	0	0	0	193
400642	193	0	0	0	0	0

700643	530	0	0	0	0	530
800643	530	0	0	0	0	530
400643	530	0	0	0	0	0

700644	403	0	0	0	0	403
800644	403	0	0	0	0	403
400644	403	0	0	0	0	0

700646	206	0	0	0	0	206
800646	206	0	0	0	0	206
400646	206	0	0	0	0	0

700647	397	0	0	0	0	397
800647	397	0	0	0	0	397
400647	397	0	0	0	0	0

700648	2005	0	0	0	0	2005
800648	2005	0	0	0	0	2005
400648	2005	0	0	0	0	2005

700649	212	0	0	0	0	212
800649	212	0	0	0	0	212
400649	212	0	0	0	0	0

70064A	198	0	0	0	0	198
80064A	198	0	0	0	0	198
40064A	198	0	0	0	0	0

70064B	203	0	0	0	0	203
80064B	203	0	0	0	0	203
40064B	203	0	0	0	0	0

70001A	193	0	0	0	0	193
80001A	193	0	0	0	0	193
40001A	193	0	0	0	0	0

70001B	205	0	0	0	0	205
80001B	205	0	0	0	0	205
40001B	205	0	0	0	0	0

70001F	206	0	0	0	0	206
80001F	206	0	0	0	0	206
40001F	206	0	0	0	0	0

70002A	397	0	0	0	0	397
80002A	397	0	0	0	0	397
40002A	397	0	0	0	0	0

70002B	2097	0	0	0	0	2097
8000BB	2097	0	0	0	0	2097
40002B	2097	0	0	0	0	0

70002E	212	0	0	0	0	212
80002E	212	0	0	0	0	212
40002E	212	0	0	0	0	0

70002F	198	0	0	0	0	198
80002F	198	0	0	0	0	198
40002F	198	0	0	0	0	0

70003A	203	0	0	0	0	203
80003A	203	0	0	0	0	203
40003A	203	0	0	0	0	0

70003E	535	0	0	0	0	535
80003E	535	0	0	0	0	535
40003E	535	0	0	0	0	0

70004A	446	0	0	0	0	446
80004A	446	0	0	0	0	446
40004A	446	0	0	0	0	0

70006B	63	0	0	0	0	63
80006B	63	0	0	0	0	63
40006B	63	0	0	0	0	0

70007B	64	0	0	0	0	64
80007B	64	0	0	0	0	64
40007B	64	0	0	0	0	0

700640	188	0	0	0	0	188
800640	188	0	0	0	0	188
400640	188	0	0	0	0	0

700641	183	0	0	0	0	183
800641	183	0	0	0	0	183
400641	183	0	0	0	0	0

70009D	1259	0	0	0	0	1260
80009D	1261	0	0	0	0	1262
40009D	1263	0	0	0	0	0

70009E	1264	0	0	0	0	1265
80009E	1266	0	0	0	0	1267
40009E	1268	0	0	0	0	0

70005B	1269	0	0	0	0	1270
80005B	1271	0	0	0	0	1272
40005B	1273	0	0	0	0	0

70003B	38	0	0	0	0	38
80003B	38	0	0	0	0	38
40003B	38	0	0	0	0	0

A103C7	40	0	0	0	0	0

A103D8	167	0	0	0	0	0
A103F8	413	0	0	0	0	0

A103F1	529	0	0	0	0	0

A103F7	1558	0	0	0	0	0
A103D7	1587	0	0	0	0	0
A103F5	1799	0	0	0	0	0
A10398	2001	0	0	0	0	0
A103F4	2001	0	0	0	0	0


A1036A	984	0	0	0	0	0  

400631	165	0	0	0	0	0
800631	165	0	0	0	0	165
700631	165	0	0	0	0	165

700638	166	0	0	0	0	166
800638	166	0	0	0	0	166
400638	166	0	0	0	0	0

700639	173	0	0	0	0	173
800639	173	0	0	0	0	173
400639	173	0	0	0	0	0

400095	1985	0	0	0	0	0

700092	1985	0	0	0	0	1985
700095	1985	0	0	0	0	1985

80002B	1921	0	0	0	0	1921
80002D	1922	0	0	0	0	1922

700620	1917	0	0	0	0	1917	
700621	1917	0	0	0	0	1917	
700622	117	0	0	0	0	117	
700624	117	0	0	0	0	117	
700625	161	0	0	0	0	161	
700626	164	0	0	0	0	164	
700627	164	0	0	0	0	164	
700628	164	0	0	0	0	164	

800620	1917	0	0	0	0	1917	
800621	1917	0	0	0	0	1917	
800622	117	0	0	0	0	117	
800624	117	0	0	0	0	117	
800625	161	0	0	0	0	161	
800626	164	0	0	0	0	164	
800627	164	0	0	0	0	164	
800628	164	0	0	0	0	164	

400620	1917	0	0	0	0	0	
400621	1917	0	0	0	0	0	
400622	117	0	0	0	0	0	
400624	117	0	0	0	0	0	
400625	161	0	0	0	0	0	
400626	164	0	0	0	0	0	
400627	164	0	0	0	0	0	
400628	164	0	0	0	0	0

4000AA	1051	0	0	0	0	0
7000AA	1049	0	0	0	0	1050
8000AA	1053	0	0	0	0	1054

4000B1	1055	0	0	0	0	0
7000B1	1056	0	0	0	0	1057
8000B1	1058	0	0	0	0	1059

4000AD	1060	0	0	0	0	0
7000AD	1061	0	0	0	0	1062
8000AD	1063	0	0	0	0	1064

4000C1	1090	0	0	0	0	0
7000C1	1091	0	0	0	0	1092
8000C1	1093	0	0	0	0	1094

4000D9	1095	0	0	0	0	0
7000D9	1096	0	0	0	0	1097
8000D9	1098	0	0	0	0	1099

4000E2	1100	0	0	0	0	0
7000E2	1101	0	0	0	0	1102
8000E2	1103	0	0	0	0	1104

4000E9	1105	0	0	0	0	0
7000E9	1106	0	0	0	0	1107
8000E9	1108	0	0	0	0	1109

400011	1340	0	0	0	0	0
700011	1341	0	0	0	0	1342
800011	1343	0	0	0	0	1344

400608	969	0	0	0	0	0         
700608	970	0	0	0	0	971      
800608	972	0	0	0	0	973   

400611	1310	0	0	0	0	0  
700611	1311	0	0	0	0	1312  
800611	1313	0	0	0	0	1314 

400612	1315	0	0	0	0	0  
700612	1316	0	0	0	0	1317  
800612	1318	0	0	0	0	1319 

400616	1320	0	0	0	0	0  
700616	1321	0	0	0	0	1322  
800616	1323	0	0	0	0	1324  

400614	1325	0	0	0	0	0  
700614	1326	0	0	0	0	1327  
800614	1328	0	0	0	0	1329   

40001D	1837	0	0	0	0	0				
40002D	1849	0	0	0	0	0				
40003D	1854	0	0	0	0	0
40021D	1838	0	0	0	0	0				
40022D	1850	0	0	0	0	0				
40023D	1855	0	0	0	0	0
40031D	1839	0	0	0	0	0				
40032D	1851	0	0	0	0	0				
40033D	1856	0	0	0	0	0
40041D	1840	0	0	0	0	0				
40042D	1852	0	0	0	0	0				
40043D	1857	0	0	0	0	0
40051D	1841	0	0	0	0	0				
40052D	1853	0	0	0	0	0				
40053D	1858	0	0	0	0	0

70001D	1869	0	0	0	0	1843				
70002D	1874	0	0	0	0	1859				
70003D	1879	0	0	0	0	1864
70021D	1870	0	0	0	0	1844				
70022D	1875	0	0	0	0	1860				
70023D	1880	0	0	0	0	1865
70031D	1871	0	0	0	0	1845				
70032D	1876	0	0	0	0	1861				
70033D	1881	0	0	0	0	1866
70041D	1872	0	0	0	0	1846				
70042D	1877	0	0	0	0	1862				
70043D	1882	0	0	0	0	1867
70051D	1873	0	0	0	0	1847				
70052D	1878	0	0	0	0	1863				
70053D	1883	0	0	0	0	1868

80001D	0	0	0	0	0	0				
80002D	0	0	0	0	0	0				
80003D	0	0	0	0	0	0
80021D	1897	0	0	0	0	1885				
80022D	1901	0	0	0	0	1889				
80023D	1905	0	0	0	0	1893
80031D	1898	0	0	0	0	1886				
80032D	1902	0	0	0	0	1890				
80033D	1906	0	0	0	0	1894
80041D	1899	0	0	0	0	1887				
80042D	1903	0	0	0	0	1891				
80043D	1907	0	0	0	0	1895
80051D	1900	0	0	0	0	1888				
80052D	1904	0	0	0	0	1892				
80053D	1908	0	0	0	0	1896
40060D	1065	0	0	0	0	0  
70060D	1066	0	0	0	0	1067 
80060D	1068	0	0	0	0	1069 

700603	1558	0	0	0	0	1558
800603	1558	0	0	0	0	1558
400603	1558	0	0	0	0	0

700606	63	0	0	0	0	63
800606	63	0	0	0	0	63
400606	63	0	0	0	0	0

70060C	116	0	0	0	0	116
80060C	116	0	0	0	0	116
40060C	116	0	0	0	0	0

70060F	40	0	0	0	0	40
80060F	40	0	0	0	0	40
40060F	40	0	0	0	0	0


40060B	1070	0	0	0	0	0  
70060B	1071	0	0	0	0	1072 
80060B	1073	0	0	0	0	1074 

400615	1080	0	0	0	0	0  
700615	1081	0	0	0	0	1082  
800615	1083	0	0	0	0	1084 

70062B	844	0	0	0	0	845
80062B	846	0	0	0	0	847
40062B	843	0	0	0	0	0

70062C	775	0	0	0	0	776
80062C	779	0	0	0	0	780
40062C	773	0	0	0	0	773

70062D	777	0	0	0	0	778
80062D	781	0	0	0	0	782
40062D	774	0	0	0	0	774

70062E	64	0	0	0	0	64
80062E	64	0	0	0	0	64
40062E	64	0	0	0	0	64

40005F	783	0	0	0	0	0
40025F	784	0	0	0	0	0
40035F	785	0	0	0	0	0
40045F	786	0	0	0	0	0
40055F	787	0	0	0	0	0

70005F	788	0	0	0	0	789
70025F	790	0	0	0	0	791
70035F	792	0	0	0	0	793
70045F	794	0	0	0	0	795
70055F	796	0	0	0	0	797

80005F	798	0	0	0	0	799
80025F	800	0	0	0	0	801
80035F	802	0	0	0	0	803
80045F	804	0	0	0	0	805
80055F	806	0	0	0	0	807

40062A	808	0	0	0	0	0
70062A	809	0	0	0	0	810
80062A	811	0	0	0	0	812

A10301	813	0	0	0	0	0
A10201	817	0	0	0	0	0
A10F01	825	0	0	0	0	0
A11201	829	0	0	0	0	0
A10506	837	0	0	0	0	0
411701	833	0	0	0	0	0
910D01	821	0	0	0	0	0

400701	841	0	0	0	0	0
900701	842	0	0	0	0	0

40060E	1075	0	0	0	0	0  
70060E	1076	0	0	0	0	1077  
80060E	1078	0	0	0	0	1079  

4007AE	1023	0	0	0	0	0
9007AE	1024	0	0	0	0	0

A10369	925	0	0	0	0	0
A1016D	929	0	0	0	0	0
A10770	933	0	0	0	0	0
A10B74	937	0	0	0	0	0
A10E78	941	0	0	0	0	0
A1107D	945	0	0	0	0	0
A11680	949	0	0	0	0	0
910D8A	965	0	0	0	0	0
411783	957	0	0	0	0	0
41208D	961	0	0	0	0	0
A10504	953	0	0	0	0	0

40005E	1119	0	0	0	0	0
40025E	1120	0	0	0	0	0
40035E	1121	0	0	0	0	0
40045E	1122	0	0	0	0	0
40055E	1123	0	0	0	0	0
40006E	1124	0	0	0	0	0
40026E	1125	0	0	0	0	0
40036E	1126	0	0	0	0	0
40046E	1127	0	0	0	0	0
40056E	1128	0	0	0	0	0
40007E	1129	0	0	0	0	0
40027E	1130	0	0	0	0	0
40037E	1131	0	0	0	0	0
40047E	1132	0	0	0	0	0
40057E	1133	0	0	0	0	0
70005E	1134	0	0	0	0	1135
70025E	1136	0	0	0	0	1137
70035E	1138	0	0	0	0	1139
70045E	1140	0	0	0	0	1141
70055E	1142	0	0	0	0	1143
70006E	1144	0	0	0	0	1145
70026E	1146	0	0	0	0	1147
70036E	1148	0	0	0	0	1149
70046E	1150	0	0	0	0	1151
70056E	1152	0	0	0	0	1153
70007E	1154	0	0	0	0	1155
70027E	1156	0	0	0	0	1157
70037E	1158	0	0	0	0	1159
70047E	1160	0	0	0	0	1161
70057E	1162	0	0	0	0	1163
80005E	1164	0	0	0	0	1165
80025E	1166	0	0	0	0	1167
80035E	1168	0	0	0	0	1169
80045E	1170	0	0	0	0	1171
80055E	1172	0	0	0	0	1173
80006E	1174	0	0	0	0	1175
80026E	1176	0	0	0	0	1177
80036E	1178	0	0	0	0	1179
80046E	1180	0	0	0	0	1181
80056E	1182	0	0	0	0	1183
80007E	1184	0	0	0	0	1185
80027E	1186	0	0	0	0	1187
80037E	1188	0	0	0	0	1189
80047E	1190	0	0	0	0	1191
80057E	1192	0	0	0	0	1193

400613	979	0	0	0	0	0
700613	980	0	0	0	0	981
800613	982	0	0	0	0	983

900755	612	0	0	0	0	612
4007AD	613	0	0	0	0	0

A103F6	620	0	0	0	0	0
A101FA	616	0	0	0	0	0
A107FE	632	0	0	0	0	0
A10BF2	628	0	0	0	0	0
910DF7	643	0	0	0	0	0
A10EF6	624	0	0	0	0	0
A10FFA	636	0	0	0	0	0
A116FE	640	0	0	0	0	0
4117F2	641	0	0	0	0	0
4120FB	647	0	0	0	0	0
A10504	642	0	0	0	0	0

4000FF	614	0	0	0	0	0
4005FF	614	0	0	0	0	0
4004FF	614	0	0	0	0	0
4003FF	614	0	0	0	0	0
4002FF	614	0	0	0	0	0
7000FF	614	0	0	0	0	614
7002FF	614	0	0	0	0	614
7003FF	614	0	0	0	0	614
7004FF	614	0	0	0	0	614
7005FF	614	0	0	0	0	614
8000FF	614	0	0	0	0	614
8002FF	614	0	0	0	0	614
8003FF	614	0	0	0	0	614
8004FF	614	0	0	0	0	614
8005FF	614	0	0	0	0	614

7000D1 708	0	0	0	0	708
7002D1 709	0	0	0	0	709
7003D1 710	0	0	0	0	710
7004D1 711	0	0	0	0	711
7005D1 712	0	0	0	0	712

7000E1 708	0	0	0	0	708
7002E1 709	0	0	0	0	709
7003E1 710	0	0	0	0	710
7004E1 711	0	0	0	0	711
7005E1 712	0	0	0	0	712

7000F1 708	0	0	0	0	708
7002F1 709	0	0	0	0	709
7003F1 710	0	0	0	0	710
7004F1 711	0	0	0	0	711
7005F1 712	0	0	0	0	712

8000D1 708	0	0	0	0	708
8002D1 709	0	0	0	0	709
8003D1 710	0	0	0	0	710
8004D1 711	0	0	0	0	711
8005D1 712	0	0	0	0	712

8000F1 708	0	0	0	0	708
8002F1 709	0	0	0	0	709
8003F1 710	0	0	0	0	710
8004F1 711	0	0	0	0	711
8005F1 712	0	0	0	0	712

8000E1 708	0	0	0	0	708
8002E1 709	0	0	0	0	709
8003E1 710	0	0	0	0	710
8004E1 711	0	0	0	0	711
8005E1 712	0	0	0	0	712

4000D1 708	0	0	0	0	0
4002D1 709	0	0	0	0	0
4003D1 710	0	0	0	0	0
4004D1 711	0	0	0	0	0
4005D1 712	0	0	0	0	0

4000E1 713	0	0	0	0	0
4002E1 714	0	0	0	0	0
4003E1 715	0	0	0	0	0
4004E1 716	0	0	0	0	0
4005E1 717	0	0	0	0	0

400091 718	0	0	0	0	0
4002F1 719	0	0	0	0	0
4003F1 720	0	0	0	0	0
4004F1 721	0	0	0	0	0
4005F1 615	0	0	0	0	0

40005D	1037	0	0	0	0	0				
40006D	1037	0	0	0	0	0				
40007D	1037	0	0	0	0	0				
40025D	1038	0	0	0	0	0				
40026D	850	0	0	0	0	0				
40027D	855	0	0	0	0	0
40035D	1039	0	0	0	0	0				
40036D	1039	0	0	0	0	1039
40037D	1039	0	0	0	0	1039
40045D	1040	0	0	0	0	0				
40046D	852	0	0	0	0	0				
40047D	857	0	0	0	0	0
40055D	1041	0	0	0	0	0				
40056D	853	0	0	0	0	0				
40057D	858	0	0	0	0	0

70005D	1037	0	0	0	0	1037				
70006D	1037	0	0	0	0	1037
70007D	1037	0	0	0	0	1037
70025D	870	0	0	0	0	1044				
70026D	875	0	0	0	0	860				
70027D	880	0	0	0	0	865
70035D	1039	0	0	0	0	1039				
70036D	1039	0	0	0	0	1039
70037D	1039	0	0	0	0	1039
70045D	872	0	0	0	0	1046				
70046D	877	0	0	0	0	862				
70047D	882	0	0	0	0	867
70055D	1039	0	0	0	0	1039				
70056D	1039	0	0	0	0	1039				
70057D	1039	0	0	0	0	1039				

80005D	0	0	0	0	0	0				
80006D	0	0	0	0	0	0				
80007D	0	0	0	0	0	0
80025D	897	0	0	0	0	885				
80026D	901	0	0	0	0	889				
80027D	905	0	0	0	0	893
80035D	1039	0	0	0	0	1039
80036D	1039	0	0	0	0	1039
80037D	1039	0	0	0	0	1039
80045D	899	0	0	0	0	887				
80046D	1040	0	0	0	0	1040			
80047D	1040	0	0	0	0	1040
80055D	1039	0	0	0	0	1039				
80056D	1039	0	0	0	0	1039				
80057D	1039	0	0	0	0	1039				

A10300	41	0	0	0	0	0
A10303	28	0	0	0	0	0
A10304	41	0	0	0	0	0
A10308	41	0	0	0	0	0
A10310	41	0	0	0	0	0
A10318	41	0	0	0	0	0
A10324	42	0	0	0	0	0
A1032C	42	0	0	0	0	0
A10338	42	0	0	0	0	0
A10344	41	0	0	0	0	0
A1034C	41	0	0	0	0	0
A10354	41	0	0	0	0	0
A10360	41	0	0	0	0	0
A1036C	41	0	0	0	0	0
A10374	1	0	0	0	0	0
A10388	94	0	0	0	0	0
A1039C	66	0	0	0	0	0
A103B0	169	0	0	0	0	0
A103C4	169	0	0	0	0	0
A10307	228	0	0	0	0	0
A10100	41	0	0	0	0	0
A10103	252	0	0	0	0	0
A10104	41	0	0	0	0	0
A10108	41	0	0	0	0	0
A102C8	159	0	0	0	0	0
A10210	41	0	0	0	0	0
A10118	41	0	0	0	0	0
A10124	41	0	0	0	0	0
A1012C	41	0	0	0	0	0
A10138	41	0	0	0	0	0
A10144	41	0	0	0	0	0
A1014C	41	0	0	0	0	0
A10154	41	0	0	0	0	0
A10160	41	0	0	0	0	0
A1026C	41	0	0	0	0	0
A10174	2	0	0	0	0	0
A10188	70	0	0	0	0	0
A1019C	70	0	0	0	0	0
A101B0	194	0	0	0	0	0
A101C4     70	0	0	0	0	0
A10600	41	0	0	0	0	0
A10704	41	0	0	0	0	0
A10908	41	0	0	0	0	0
A10710	41	0	0	0	0	0
A10918	41	0	0	0	0	0
A10624	41	0	0	0	0	0
A1072C	41	0	0	0	0	0
A10738	41	0	0	0	0	0
A10644	4	0	0	0	0	0
A1094C	5	0	0	0	0	0
A10707	236	0	0	0	0	0
A10754	6	0	0	0	0	0
A10760	41	0	0	0	0	0
A1076C	41	0	0	0	0	0
A10774	7	0	0	0	0	0
A10788	21	0	0	0	0	0
A1079C	74	0	0	0	0	0
A107B0	74	0	0	0	0	0
A107C4	74	0	0	0	0	0
A10A00	41	0	0	0	0	0
A10A04	41	0	0	0	0	0
A10A08	41	0	0	0	0	0
A10B10	41	0	0	0	0	0
A10B18	41	0	0	0	0	0
A10B24	41	0	0	0	0	0
A10A2C	41	0	0	0	0	0
A10A38	41	0	0	0	0	0
A10A0B	244	0	0	0	0	0
A10B07	248	0	0	0	0	0
A10B44	41	0	0	0	0	0
A10A4C	3	0	0	0	0	0
A10B54	41	0	0	0	0	0				
A10B60	41	0	0	0	0	0				
A10B6C	41	0	0	0	0	0				
A10A74	13	0	0	0	0	0				
A10B88	102	0	0	0	0	0				
A10B9C	22	0	0	0	0	0				
A10BB0	147	0	0	0	0	0				
A10BC4	147	0	0	0	0	0				
910D00	41	0	0	0	0	0				
910D04	41	0	0	0	0	0				
910D08	120	0	0	0	0	0				
910D10	121	0	0	0	0	0				
910D18	122	0	0	0	0	0				
910D24	41	0	0	0	0	0				
910D2C	41	0	0	0	0	0				
910D38	123	0	0	0	0	0				
910D44	41	0	0	0	0	0				
910D4C	124	0	0	0	0	0				
910D54	125	0	0	0	0	0	
910D60	126	0	0	0	0	0				
910D6C	8	0	0	0	0	0				
910D74	98	0	0	0	0	0				
910D88	127	0	0	0	0	0				
910D9C	131	0	0	0	0	0				
910DB0	189	0	0	0	0	0				
910DC4  531	0	0	0	0	0				
910D07  220	0	0	0	0	0
A10E00	41	0	0	0	0	0				
A10E04	41	0	0	0	0	0				
A10E07	232	0	0	0	0	0
A10E08	41	0	0	0	0	0				
A10E10	41	0	0	0	0	0				
A10E18	41	0	0	0	0	0				
A10E24	41	0	0	0	0	0				
A10E2C	41	0	0	0	0	0				
A10E38	41	0	0	0	0	0				
A10E44	41	0	0	0	0	0				
A10E4C	41	0	0	0	0	0				
A10E54	41	0	0	0	0	0				
A10E60	12	0	0	0	0	0				
A10E6C	41	0	0	0	0	0				
A10E74	86	0	0	0	0	0				
A10E88	23	0	0	0	0	0				
A10E9C	179	0	0	0	0	0				
A10EB0	189	0	0	0	0	0				
A10EC4	70	0	0	0	0	0				
A10F00	41	0	0	0	0	0				
A10F03  256	0	0	0	0	0
A10F04	41	0	0	0	0	0				
A10F08	41	0	0	0	0	0				
A10F10	41	0	0	0	0	0				
A10F18	41	0	0	0	0	0				
A11024	41	0	0	0	0	0				
A10F2C	41	0	0	0	0	0				
A11038	41	0	0	0	0	0				
A10F44	41	0	0	0	0	0				
A10F4C	14	0	0	0	0	0				
A11054	15	0	0	0	0	0				
A1090B	224	0	0	0	0	0
A10F60	16	0	0	0	0	0				
A1106C	17	0	0	0	0	0				
A10F74	90	0	0	0	0	0				
A11088	106	0	0	0	0	0				
A110B0	174	0	0	0	0	0	
A10F9C	24	0	0	0	0	0				
A10FB0	155	0	0	0	0	0				
A10FC4  112	0	0	0	0	0				
A11007	240	0	0	0	0	0
A11100	41	0	0	0	0	0				
A11602	41	0	0	0	0	0				
A11804	41	0	0	0	0	0				
A11308	41	0	0	0	0	0				
A1130C	41	0	0	0	0	0				
A11207	219	0	0	0	0	0
A11212	18	0	0	0	0	0				
A11116	41	0	0	0	0	0				
A1131C	41	0	0	0	0	0				
A11322	41	0	0	0	0	0				
A11227	41	0	0	0	0	0				

A1112A	41	0	0	0	0	0				
A11330	19	0	0	0	0	0				
A11136	9	0	0	0	0	0				
A1133A	10	0	0	0	0	0				
A11344	41	0	0	0	0	0				
A1134E	41	0	0	0	0	0				
A11358	41	0	0	0	0	0				
A11362	41	0	0	0	0	0				
A11A0F  215	0	0	0	0	0
411462	41	0	0	0	0	0
411480	41	0	0	0	0	0
411586	41	0	0	0	0	0				
41148A	41	0	0	0	0	0				
41148E	41	0	0	0	0	0				
411494	41	0	0	0	0	0				
41179A	41	0	0	0	0	0				
41159E	41	0	0	0	0	0				
4114A8	41	0	0	0	0	0				
4114B2	41	0	0	0	0	0				
4114BC	41	0	0	0	0	0				
4114C6	41	0	0	0	0	0				
411407  214	0	0	0	0	0
411707	217	0	0	0	0	0
411507	216	0	0	0	0	0
A1130B	213	0	0	0	0	0
A1180F	215	0	0	0	0	0
A11121	218	0	0	0	0	0
	
A10501	41	0	0	0	0	0				
A10502	41	0	0	0	0	0				
				
A10504	41	0	0	0	0	0				
			
A10506	41	0	0	0	0	0				
A10507	41	0	0	0	0	0				
A10508	41	0	0	0	0	0				
A10509	41	0	0	0	0	0				
A1080A	41	0	0	0	0	0				
A1080B	41	0	0	0	0	0				
A1080C	41	0	0	0	0	0				
A1080D	41	0	0	0	0	0				
A1080E	41	0	0	0	0	0				
A1080F	41	0	0	0	0	0				
A10810	41	0	0	0	0	0				
A10811	41	0	0	0	0	0				
A10812	41	0	0	0	0	0				
A10813	41	0	0	0	0	0				
412000	160	0	0	0	0	0
412074	160	0	0	0	0	0
41209C	160	0	0	0	0	0
4120C4	160	0	0	0	0	0
900700	41	0	0	0	0	0				
900704	41	0	0	0	0	0				
900708	41	0	0	0	0	0				
90070C	41	0	0	0	0	0				
900710	41	0	0	0	0	0				
900714	41	0	0	0	0	0				
900718	41	0	0	0	0	0				
90071C	41	0	0	0	0	0				
900720	41	0	0	0	0	0				
900724	139	0	0	0	0	0				
900728	140	0	0	0	0	0				
90072B	41	0	0	0	0	0				
90072C	41	0	0	0	0	0				
90072D	41	0	0	0	0	0				
90072E	41	0	0	0	0	0				
90072F	41	0	0	0	0	0				
900730	41	0	0	0	0	0				
900731	41	0	0	0	0	0				
900732	41	0	0	0	0	0				
900733	41	0	0	0	0	0				
900734	41	0	0	0	0	0				
900735	41	0	0	0	0	0				
900736	41	0	0	0	0	0				
900737	41	0	0	0	0	0				
900738	41	0	0	0	0	0				
900739	41	0	0	0	0	0				
90073A	41	0	0	0	0	0				
90073B	41	0	0	0	0	0				
90073C	41	0	0	0	0	0				
90073D	41	0	0	0	0	0				
90073E	41	0	0	0	0	0				
90073F	41	0	0	0	0	0				
900740	41	0	0	0	0	0				
900741	41	0	0	0	0	0				
900742	41	0	0	0	0	0				
900743	41	0	0	0	0	0				
900744	301	0	0	0	0	301
900745	41	0	0	0	0	0				
900746	41	0	0	0	0	0				
900747	41	0	0	0	0	0				
900748	146	0	0	0	0	0				
900749	41	0	0	0	0	0				
90074A	41	0	0	0	0	0				
90074B	41	0	0	0	0	0				
90074C	41	0	0	0	0	0				
90074D	41	0	0	0	0	0				
90074E	41	0	0	0	0	0				
90074F	41	0	0	0	0	0				
900750	41	0	0	0	0	0				
900751	41	0	0	0	0	0				
900752	41	0	0	0	0	0				
900753	41	0	0	0	0	0
900754	610	0	0	0	0	0				
400754	41	0	0	0	0	0				
400755	41	0	0	0	0	0				
400756	41	0	0	0	0	0				
400757	41	0	0	0	0	0				
400758	41	0	0	0	0	0				
400759	41	0	0	0	0	0				
40075A	41	0	0	0	0	0				
				
40075C	41	0	0	0	0	0				
40075D	41	0	0	0	0	0				
40075E	41	0	0	0	0	0				
40075F	41	0	0	0	0	0				
